id,versionId,eventDate,lastUpdated,url,artist.mbid,artist.name,artist.sortName,artist.disambiguation,artist.url,venue.id,venue.name,venue.city.id,venue.city.name,venue.city.state,venue.city.stateCode,venue.city.coords.lat,venue.city.coords.long,venue.city.country.code,venue.city.country.name,venue.url,tour.name,sets.set,info,song,4 no Uta,Akatsuki,Akumu no Rondo,Amore -Sousei-,Arkadia,Awadama Fever,BABYMETAL DEATH,Believing,Brand New Day,Breaking the Law,BxMxC,Catch Me If You Can,Chokotto Love,DA DA DANCE,Distortion,Divine Attack - Shingeki -,Doki Doki ☆ Morning,Doki Doki ☆ Morning / Iine!,Elevator Girl,Episode II Intro Video,FUTURE METAL,From Dusk Till Dawn,GJ!,Gimme Chocolate!!,Headbangeeeeerrrrr!!!!!,IN THE NAME OF,Iine!,"Ijime, Dame, Zettai",Intro Video,KARATE,Kagerou,Kimi to Anime ga Mitai~Answer for Animation With You,Kon! Kon!,LOVE Machine,Light and Darkness,MAYA,META! Meta Taro,METAL KINGDOM,METALI!!,METALIZM,Megitsune,Mirror Mirror,Mischiefs of Metal Gods,Monochrome,"NO RAIN, NO RAINBOW",Night Night Burn!,Oh! MAJINAI,Onedari Daisakusen,Over The Future,PA PA YA!!,Painkiller,Painkiller / Breaking the Law,RATATATA,Revolutionary Étude,Road of Resistance,Shanti Shanti Shanti,Shine,Sis. Anger,Song 3,Starlight,Syncopation,THE LEGEND,THE ONE,Tales of The Destinies,Tamashii no Refrain,The Hill of Wisteria,Time Wave,Uki Uki ★ Midnight,Video,White Love,YAVA!,festival
7356160d,g1b5195b0,26-11-2024,2024-11-27T04:57:01.193+0000,https://www.setlist.fm/setlist/babymetal/2024/egyptian-room-at-old-national-centre-indianapolis-in-7356160d.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,43d4f363,Egyptian Room at Old National Centre,4259418,Indianapolis,Indiana,IN,39.7683765,-86.1580423,US,United States,https://www.setlist.fm/venue/egyptian-room-at-old-national-centre-indianapolis-in-usa-43d4f363.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'MAYA'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Light and Darkness'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'MAYA', 'METALI!!', 'Monochrome', 'Light and Darkness', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6b561616,g2b504cd2,24-11-2024,2024-11-25T04:35:06.933+0000,https://www.setlist.fm/setlist/babymetal/2024/the-sylvee-madison-wi-6b561616.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,13d20589,The Sylvee,5261457,Madison,Wisconsin,WI,43.0730517,-89.4012302,US,United States,https://www.setlist.fm/venue/the-sylvee-madison-wi-usa-13d20589.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'MAYA'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'KARATE'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'MAYA', 'METALI!!', 'KARATE', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
6b561612,g1b506de0,23-11-2024,2024-11-24T03:14:47.051+0000,https://www.setlist.fm/setlist/babymetal/2024/the-andrew-j-brady-music-center-cincinnati-oh-6b561612.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,33d01889,The Andrew J. Brady Music Center,4508722,Cincinnati,Ohio,OH,39.1620036,-84.4568863,US,United States,https://www.setlist.fm/venue/the-andrew-j-brady-music-center-cincinnati-oh-usa-33d01889.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'BxMxC'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'KARATE'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'BxMxC', 'METALI!!', 'KARATE', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
6b56161a,g4b502fa6,21-11-2024,2024-11-22T05:56:56.849+0000,https://www.setlist.fm/setlist/babymetal/2024/wind-creek-event-center-bethlehem-pa-6b56161a.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,73d33e51,Wind Creek Event Center,5180224,Bethlehem,Pennsylvania,PA,40.8617302,-78.7303073,US,United States,https://www.setlist.fm/venue/wind-creek-event-center-bethlehem-pa-usa-73d33e51.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'DA DA DANCE'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'DA DA DANCE', 'METALI!!', 'Monochrome', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
5b5657d8,g2350e8af,19-11-2024,2024-11-20T03:17:22.411+0000,https://www.setlist.fm/setlist/babymetal/2024/terminal-5-new-york-ny-5b5657d8.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,6bd6227a,Terminal 5,5128581,New York,New York,NY,40.7142691,-74.0059729,US,United States,https://www.setlist.fm/venue/terminal-5-new-york-ny-usa-6bd6227a.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'BxMxC'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Light and Darkness'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'BxMxC', 'METALI!!', 'Monochrome', 'Light and Darkness', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6356162f,g635e866f,18-11-2024,2024-12-05T07:41:02.380+0000,https://www.setlist.fm/setlist/babymetal/2024/terminal-5-new-york-ny-6356162f.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,6bd6227a,Terminal 5,5128581,New York,New York,NY,40.7142691,-74.0059729,US,United States,https://www.setlist.fm/venue/terminal-5-new-york-ny-usa-6bd6227a.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'DA DA DANCE', 'info': 'first time in US since October 11, 2019'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'DA DA DANCE', 'METALI!!', 'Monochrome', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
6b56162a,g7b535a6c,16-11-2024,2024-11-17T03:54:25.756+0000,https://www.setlist.fm/setlist/babymetal/2024/the-national-richmond-va-6b56162a.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,73d6365d,The National,4781708,Richmond,Virginia,VA,37.5537575,-77.4602617,US,United States,https://www.setlist.fm/venue/the-national-richmond-va-usa-73d6365d.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'BxMxC'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'BxMxC', 'METALI!!', 'Monochrome', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
5b561760,g235308cf,15-11-2024,2024-11-16T04:36:27.219+0000,https://www.setlist.fm/setlist/babymetal/2024/the-anthem-washington-dc-5b561760.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,7bd29e24,The Anthem,4140963,Washington,"Washington, D.C.",DC,38.895,-77.036,US,United States,https://www.setlist.fm/venue/the-anthem-washington-dc-usa-7bd29e24.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'BxMxC'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'KARATE'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'BxMxC', 'METALI!!', 'KARATE', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
7b56163c,g3353d085,13-11-2024,2024-11-14T03:19:04.904+0000,https://www.setlist.fm/setlist/babymetal/2024/the-ritz-raleigh-nc-7b56163c.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,53d243d5,The Ritz,4487042,Raleigh,North Carolina,NC,35.772096,-78.6386145,US,United States,https://www.setlist.fm/venue/the-ritz-raleigh-nc-usa-53d243d5.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'MAYA'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Light and Darkness'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'MAYA', 'METALI!!', 'Monochrome', 'Light and Darkness', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6b56163e,g6b535e96,12-11-2024,2024-11-17T02:30:33.244+0000,https://www.setlist.fm/setlist/babymetal/2024/the-fillmore-charlotte-nc-6b56163e.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,13d60ddd,The Fillmore,4460243,Charlotte,North Carolina,NC,35.2270869,-80.8431268,US,United States,https://www.setlist.fm/venue/the-fillmore-charlotte-nc-usa-13d60ddd.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'MAYA'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Light and Darkness', 'info': 'First live performance out of Japan'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'MAYA', 'METALI!!', 'Monochrome', 'Light and Darkness', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
354f537,g2352600b,09-11-2024,2024-11-10T06:25:20.290+0000,https://www.setlist.fm/setlist/babymetal/2024/parque-bicentenario-mexico-city-mexico-354f537.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,53d28f81,Parque Bicentenario,3530597,Mexico City,Distrito Federal,DIF,19.434,-99.139,MX,Mexico,https://www.setlist.fm/venue/parque-bicentenario-mexico-city-mexico-53d28f81.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'BxMxC'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'KARATE'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'BxMxC', 'METALI!!', 'Megitsune', 'KARATE', 'RATATATA', 'Gimme Chocolate!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7b561644,g5b52c3b8,06-11-2024,2024-11-07T16:56:19.232+0000,https://www.setlist.fm/setlist/babymetal/2024/hard-rock-live-hollywood-fl-7b561644.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,23d00037,Hard Rock Live,4158928,Hollywood,Florida,FL,26.0112014,-80.1494901,US,United States,https://www.setlist.fm/venue/hard-rock-live-hollywood-fl-usa-23d00037.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'MAYA'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'MAYA', 'METALI!!', 'Monochrome', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
53561775,g43410397,05-11-2024,2025-04-13T06:32:36.994+0000,https://www.setlist.fm/setlist/babymetal/2024/hard-rock-live-orlando-fl-53561775.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,33d61c85,Hard Rock Live,4167147,Orlando,Florida,FL,28.5383355,-81.3792365,US,United States,https://www.setlist.fm/venue/hard-rock-live-orlando-fl-usa-33d61c85.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'MAYA'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Monochrome'}, {'name': 'Time Wave'}, {'name': 'Megitsune'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}]}, {'encore': 1, 'song': [{'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'MAYA', 'METALI!!', 'Monochrome', 'Time Wave', 'Megitsune', 'RATATATA', 'Gimme Chocolate!!']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
53545f4d,g235540eb,02-11-2024,2024-11-03T01:57:37.150+0000,https://www.setlist.fm/setlist/babymetal/2024/parque-estadio-nacional-santiago-chile-53545f4d.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,23d1401f,Parque Estadio Nacional,3871336,Santiago,Región Metropolitana,12,-33.426,-70.567,CL,Chile,https://www.setlist.fm/venue/parque-estadio-nacional-santiago-chile-23d1401f.html,BABYMETAL WORLD TOUR 2024,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Distortion'}, {'name': 'PA PA YA!!'}, {'name': 'BxMxC'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'KARATE'}, {'name': 'RATATATA', 'cover': {'mbid': '23e4053b-14d6-49d5-8bcd-85d37df70cc2', 'name': 'BABYMETAL & Electric Callboy', 'sortName': 'BABYMETAL & Electric Callboy', 'disambiguation': '', 'url': 'https://www.setlist.fm/setlists/babymetal-and-electric-callboy-23e5e087.html'}}, {'name': 'Gimme Chocolate!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Distortion', 'PA PA YA!!', 'BxMxC', 'METALI!!', 'Megitsune', 'KARATE', 'RATATATA', 'Gimme Chocolate!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
